Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P.1,2P,2PA,2P.1,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,pre_pts
134,Kevin Durant,SF,25,OKC,81,81,38.5,10.5,20.8,0.503,2.4,6.1,0.391,8.1,14.8,0.549,0.56,8.7,9.9,0.873,0.7,6.7,7.4,5.5,1.3,0.7,3.5,2.1,32.0,25.4
136,Wayne Ellington,SG,26,DAL,45,1,8.7,1.2,2.8,0.437,0.6,1.3,0.424,0.7,1.5,0.448,0.536,0.2,0.2,0.909,0.2,0.8,1.0,0.4,0.4,0.0,0.2,0.7,3.2,10.0
137,Monta Ellis,PG,28,DAL,82,82,36.9,7.0,15.6,0.451,0.8,2.5,0.33,6.2,13.0,0.474,0.478,4.1,5.2,0.788,0.5,3.1,3.6,5.7,1.7,0.3,3.2,2.4,19.0,18.9
139,Jeremy Evans,SF,26,UTA,66,4,18.3,2.7,5.0,0.527,0.0,0.0,0.0,2.7,5.0,0.53,0.527,0.8,1.1,0.68,1.8,2.9,4.7,0.7,0.6,0.7,0.6,2.1,6.1,2.4
140,Reggie Evans,PF,33,TOT,54,20,16.6,1.3,2.8,0.473,0.0,0.0,,1.3,2.8,0.473,0.473,1.3,2.4,0.554,2.1,4.1,6.2,0.4,0.7,0.1,1.1,2.2,4.0,3.7
141,Tyreke Evans,SF,24,NOP,72,22,28.2,5.4,12.5,0.436,0.3,1.3,0.221,5.1,11.1,0.461,0.448,3.3,4.3,0.771,1.1,3.7,4.7,5.0,1.2,0.3,2.4,2.2,14.5,16.6
142,Kenneth Faried,PF,24,DEN,80,77,27.2,5.6,10.3,0.545,0.0,0.0,0.0,5.6,10.2,0.547,0.545,2.5,3.9,0.65,3.0,5.6,8.6,1.2,0.9,0.9,1.7,2.4,13.7,12.6
143,Jordan Farmar,PG,27,LAL,41,5,22.2,3.7,8.9,0.415,1.7,3.9,0.438,2.0,5.0,0.397,0.511,1.1,1.4,0.746,0.5,2.0,2.5,4.9,0.9,0.2,2.3,1.6,10.1,4.6
145,Derrick Favors,PF,22,UTA,73,73,30.2,5.3,10.2,0.522,0.0,0.0,0.0,5.3,10.2,0.523,0.522,2.6,3.9,0.669,2.7,6.0,8.7,1.2,1.0,1.5,1.8,3.2,13.3,16.0
147,Raymond Felton,PG,29,NYK,65,65,31.0,3.7,9.4,0.395,1.0,3.0,0.318,2.7,6.4,0.431,0.446,1.4,1.9,0.721,0.8,2.2,3.0,5.6,1.2,0.4,2.0,2.4,9.7,3.7
148,Landry Fields,SF,25,TOR,30,2,10.7,0.9,2.2,0.403,0.0,0.2,0.0,0.9,2.1,0.435,0.403,0.5,0.7,0.636,0.5,1.5,2.0,0.7,0.3,0.1,0.4,0.8,2.3,1.8
150,Evan Fournier,SG,21,DEN,76,4,19.8,3.0,7.2,0.419,1.2,3.1,0.376,1.8,4.0,0.453,0.501,1.2,1.6,0.756,0.4,2.2,2.7,1.5,0.4,0.1,1.3,2.4,8.4,12.0
151,Randy Foye,SG,30,DEN,81,78,30.7,4.5,10.8,0.413,2.3,6.1,0.38,2.1,4.7,0.456,0.521,1.9,2.3,0.849,0.4,2.4,2.9,3.5,0.8,0.5,1.8,2.5,13.2,8.7
152,Jamaal Franklin,SG,22,MEM,21,0,7.7,0.8,1.9,0.41,0.2,0.5,0.455,0.5,1.3,0.393,0.474,0.1,0.1,1.0,0.2,0.9,1.1,0.3,0.2,0.1,0.5,1.1,1.9,1.0
153,Jimmer Fredette,SG,24,TOT,49,0,10.6,2.2,4.6,0.471,0.8,1.7,0.476,1.4,2.9,0.469,0.559,0.4,0.4,0.905,0.2,0.9,1.1,1.3,0.3,0.1,1.0,0.7,5.6,3.6
154,Joel Freeland,C,26,POR,52,0,14.0,1.5,3.1,0.475,0.0,0.0,0.0,1.5,3.1,0.481,0.475,0.4,0.6,0.69,1.7,2.3,4.0,0.7,0.2,0.4,0.6,1.8,3.3,3.5
155,Channing Frye,PF,30,PHO,82,82,28.2,4.1,9.5,0.432,2.0,5.3,0.37,2.1,4.2,0.509,0.535,1.0,1.2,0.821,0.9,4.2,5.1,1.2,0.7,0.8,1.1,3.0,11.1,7.3
156,Francisco Garcia,SF,32,HOU,55,4,19.7,2.1,5.3,0.401,1.3,3.5,0.358,0.9,1.8,0.485,0.519,0.2,0.3,0.526,0.4,1.8,2.2,1.1,0.5,0.6,0.5,2.2,5.7,3.2
157,Kevin Garnett,C,37,BRK,54,54,20.5,2.9,6.6,0.441,0.0,0.1,0.0,2.9,6.5,0.445,0.441,0.7,0.9,0.809,1.1,5.5,6.6,1.5,0.8,0.7,1.3,2.3,6.5,6.9
159,Marc Gasol,C,29,MEM,59,59,33.4,5.7,12.1,0.473,0.0,0.2,0.182,5.7,11.9,0.477,0.474,3.1,4.1,0.768,1.4,5.8,7.2,3.6,1.0,1.3,1.9,2.5,14.6,17.4
160,Pau Gasol,C,33,LAL,60,60,31.4,7.1,14.8,0.48,0.1,0.2,0.286,7.0,14.5,0.483,0.482,3.1,4.2,0.736,2.1,7.6,9.7,3.4,0.5,1.5,2.4,2.1,17.4,18.5
161,Rudy Gay,SF,27,TOT,73,73,34.7,7.4,16.2,0.455,0.9,2.7,0.33,6.5,13.5,0.481,0.483,4.4,5.3,0.822,1.5,4.4,6.0,2.9,1.3,0.8,3.1,2.3,20.0,21.1
162,Alonzo Gee,SF,26,CLE,65,24,15.7,1.5,3.6,0.415,0.3,0.9,0.328,1.2,2.7,0.444,0.456,0.7,0.9,0.705,0.5,1.8,2.3,0.7,0.6,0.2,0.7,1.5,4.0,4.5
163,Paul George,SF,23,IND,80,80,36.2,7.2,17.0,0.424,2.3,6.3,0.364,4.9,10.8,0.458,0.49,5.0,5.8,0.864,0.8,6.0,6.8,3.5,1.9,0.3,2.8,2.5,21.7,8.8
164,Taj Gibson,PF,28,CHI,82,8,28.7,5.2,10.9,0.479,0.0,0.1,0.0,5.2,10.8,0.483,0.479,2.6,3.4,0.751,2.4,4.4,6.8,1.1,0.5,1.4,1.8,2.5,13.0,10.3
165,Manu Ginobili,SG,36,SAS,68,3,22.8,4.3,9.2,0.469,1.3,3.8,0.349,3.0,5.4,0.553,0.541,2.4,2.8,0.851,0.4,2.5,3.0,4.3,1.0,0.3,2.0,1.9,12.3,10.5
166,Rudy Gobert,C,21,UTA,45,0,9.6,0.8,1.6,0.486,0.0,0.0,,0.8,1.6,0.486,0.486,0.7,1.4,0.492,1.1,2.3,3.4,0.2,0.2,0.9,0.7,1.3,2.3,8.4
168,Drew Gooden,C,32,WAS,22,0,18.0,3.5,6.5,0.531,0.3,0.8,0.412,3.1,5.7,0.548,0.556,1.1,1.2,0.889,1.7,3.5,5.2,0.7,0.5,0.3,0.8,2.4,8.3,5.4
169,Archie Goodwin,SG,19,PHO,52,0,10.3,1.5,3.2,0.455,0.1,0.7,0.139,1.4,2.5,0.542,0.47,0.7,1.1,0.673,0.5,1.2,1.7,0.4,0.4,0.2,0.8,0.9,3.7,5.6
170,Ben Gordon,SG,30,CHA,19,0,14.7,1.9,5.7,0.343,0.4,1.5,0.276,1.5,4.2,0.367,0.38,0.9,1.1,0.81,0.2,1.3,1.4,1.1,0.5,0.1,1.1,0.9,5.2,6.2
171,Eric Gordon,SG,25,NOP,64,64,32.1,5.6,12.8,0.436,1.6,4.0,0.391,4.0,8.7,0.456,0.498,2.7,3.5,0.785,0.5,2.1,2.6,3.3,1.2,0.2,2.1,1.8,15.4,13.4
172,Marcin Gortat,C,29,WAS,81,80,32.8,5.6,10.4,0.542,0.0,0.0,1.0,5.6,10.4,0.541,0.542,1.9,2.8,0.686,2.5,7.0,9.5,1.7,0.5,1.5,1.6,2.5,13.2,12.2
173,Danny Granger,SF,30,TOT,41,2,20.7,2.8,7.5,0.378,1.0,3.1,0.336,1.8,4.4,0.408,0.448,1.5,1.6,0.94,0.8,2.5,3.2,1.0,0.3,0.4,1.1,1.5,8.2,6.3
175,Danny Green,SG,26,SAS,68,59,24.3,3.2,7.4,0.432,1.9,4.7,0.415,1.3,2.8,0.46,0.562,0.7,0.9,0.794,0.4,3.0,3.4,1.5,1.0,0.9,1.1,1.6,9.1,11.7
176,Draymond Green,SF,23,GSW,82,12,21.9,2.3,5.6,0.407,0.7,2.0,0.333,1.6,3.6,0.449,0.467,1.0,1.5,0.667,1.0,3.9,5.0,1.9,1.2,0.9,1.1,2.8,6.2,11.7
177,Gerald Green,SG,28,PHO,82,48,28.4,5.5,12.3,0.445,2.5,6.2,0.4,3.0,6.0,0.492,0.547,2.4,2.8,0.848,0.6,2.8,3.4,1.5,0.9,0.5,1.8,2.7,15.8,11.9
178,Jeff Green,SF,27,BOS,82,82,34.2,5.9,14.3,0.412,1.6,4.8,0.341,4.2,9.5,0.448,0.469,3.5,4.3,0.795,0.7,4.0,4.6,1.7,0.7,0.6,2.0,2.2,16.9,15.0
179,Willie Green,SG,32,LAC,55,9,15.8,1.9,4.9,0.376,0.7,2.2,0.339,1.1,2.7,0.407,0.452,0.5,0.6,0.824,0.2,1.2,1.4,0.9,0.4,0.2,0.6,1.7,5.0,5.9
180,Blake Griffin,PF,24,LAC,80,80,35.8,9.0,17.0,0.528,0.2,0.6,0.273,8.8,16.4,0.537,0.533,6.0,8.4,0.715,2.4,7.1,9.5,3.9,1.2,0.6,2.8,3.3,24.1,21.9
181,Jorge Gutierrez,PG,25,BRK,15,2,16.3,1.7,3.6,0.463,0.2,0.8,0.25,1.5,2.8,0.524,0.491,0.6,0.8,0.75,0.2,1.3,1.5,2.0,0.7,0.1,0.9,2.5,4.1,2.7
182,Jordan Hamilton,SF,23,TOT,60,12,17.0,2.5,6.3,0.391,1.2,3.3,0.354,1.3,3.0,0.433,0.484,0.7,0.9,0.784,0.5,2.7,3.2,0.9,0.7,0.3,0.8,1.1,6.7,2.7
183,Justin Hamilton,C,23,TOT,8,0,9.0,1.1,2.5,0.45,0.4,1.1,0.333,0.8,1.4,0.545,0.525,0.6,0.6,1.0,0.5,0.4,0.9,0.0,0.6,0.0,0.5,1.0,3.3,5.3
184,Tyler Hansbrough,PF,28,TOR,64,4,15.3,1.5,3.1,0.474,0.0,0.0,0.0,1.5,3.0,0.479,0.474,2.0,2.9,0.681,1.9,2.6,4.5,0.3,0.4,0.3,0.7,2.1,4.9,3.6
185,Tim Hardaway,SG,21,NYK,81,1,23.1,3.6,8.5,0.428,1.6,4.4,0.363,2.0,4.1,0.498,0.523,1.3,1.6,0.828,0.2,1.3,1.5,0.8,0.5,0.1,0.6,1.8,10.2,11.5
186,James Harden,SG,24,HOU,73,73,38.0,7.5,16.5,0.456,2.4,6.6,0.366,5.1,9.9,0.515,0.529,7.9,9.1,0.866,0.8,3.9,4.7,6.1,1.6,0.4,3.6,2.4,25.4,27.4
187,Maurice Harkless,SF,20,ORL,80,41,24.4,2.8,6.0,0.464,0.7,1.9,0.383,2.1,4.1,0.502,0.525,1.1,1.8,0.594,0.9,2.4,3.3,1.0,1.2,0.6,1.1,1.8,7.4,3.5
190,Devin Harris,PG,30,DAL,40,0,20.5,2.4,6.4,0.378,0.8,2.5,0.307,1.6,3.8,0.425,0.439,2.3,2.9,0.8,0.2,1.9,2.1,4.5,0.7,0.1,1.5,1.8,7.9,8.8
194,Tobias Harris,PF,21,ORL,61,36,30.3,5.4,11.7,0.464,0.5,2.1,0.254,4.9,9.7,0.508,0.486,3.2,4.0,0.807,1.4,5.5,7.0,1.3,0.7,0.4,1.3,2.3,14.6,17.1
195,Udonis Haslem,PF,33,MIA,46,18,14.2,1.6,3.2,0.507,0.0,0.0,,1.6,3.2,0.507,0.507,0.5,1.0,0.568,0.9,2.9,3.8,0.3,0.2,0.3,0.5,1.7,3.8,4.2
196,Spencer Hawes,C,25,TOT,80,78,30.9,5.0,11.0,0.456,1.6,3.9,0.416,3.4,7.2,0.478,0.529,1.5,1.9,0.783,1.6,6.6,8.3,3.0,0.6,1.2,2.2,3.0,13.2,5.8
197,Chuck Hayes,C,30,TOT,61,1,12.4,0.9,2.1,0.431,0.0,0.0,0.0,0.9,2.1,0.434,0.431,0.3,0.4,0.8,1.1,2.3,3.4,0.6,0.6,0.2,0.5,1.6,2.2,1.7
198,Gordon Hayward,SF,23,UTA,77,77,36.4,5.5,13.4,0.413,1.1,3.6,0.304,4.4,9.8,0.453,0.454,4.0,4.9,0.816,0.8,4.3,5.1,5.2,1.4,0.5,2.8,2.0,16.2,19.3
199,Gerald Henderson,SG,26,CHA,77,77,32.0,5.2,12.1,0.433,0.5,1.5,0.348,4.7,10.6,0.445,0.455,3.1,4.0,0.761,0.4,3.6,4.0,2.6,0.7,0.4,1.5,2.1,14.0,12.1
200,Xavier Henry,SF,22,LAL,43,5,21.1,3.3,8.0,0.417,0.7,1.9,0.346,2.7,6.1,0.439,0.458,2.7,4.1,0.655,0.6,2.1,2.7,1.2,1.0,0.2,1.3,1.8,10.0,2.2
201,John Henson,PF,23,MIL,70,23,26.5,4.9,9.1,0.538,0.0,0.0,0.0,4.9,9.1,0.539,0.538,1.3,2.5,0.514,2.4,4.7,7.1,1.6,0.6,1.7,1.6,2.6,11.1,7.0
202,Roy Hibbert,C,27,IND,81,81,29.7,4.1,9.3,0.439,0.0,0.1,0.4,4.1,9.2,0.439,0.44,2.6,3.3,0.77,2.5,4.1,6.6,1.1,0.4,2.2,1.8,3.3,10.8,10.6
203,J.J. Hickson,PF,25,DEN,69,52,26.9,4.8,9.5,0.508,0.0,0.1,0.0,4.8,9.4,0.514,0.508,2.2,4.2,0.517,3.0,6.2,9.2,1.4,0.7,0.7,1.9,2.6,11.8,7.6
204,Nene Hilario,PF,31,WAS,53,37,29.4,5.6,11.2,0.503,0.0,0.1,0.2,5.6,11.1,0.506,0.504,2.9,5.0,0.583,1.2,4.3,5.5,2.9,1.2,0.9,2.2,3.1,14.2,11.0
205,George Hill,PG,27,IND,76,76,32.0,3.6,8.1,0.442,1.3,3.4,0.365,2.3,4.7,0.497,0.519,1.9,2.3,0.807,0.7,3.0,3.7,3.5,1.0,0.3,1.2,2.1,10.3,16.1
206,Jordan Hill,PF,26,LAL,72,32,20.8,4.0,7.2,0.549,0.0,0.0,0.0,4.0,7.2,0.55,0.549,1.7,2.5,0.685,2.7,4.7,7.4,0.8,0.4,0.9,1.0,2.4,9.7,12.0
207,Solomon Hill,SF,22,IND,28,0,8.1,0.6,1.4,0.425,0.3,0.8,0.304,0.4,0.6,0.588,0.513,0.2,0.3,0.857,0.3,1.1,1.5,0.4,0.2,0.1,0.5,0.7,1.7,8.9
208,Kirk Hinrich,PG,33,CHI,73,61,29.0,3.3,8.5,0.393,1.2,3.3,0.351,2.2,5.2,0.419,0.461,1.3,1.7,0.76,0.4,2.2,2.6,3.9,1.1,0.4,1.6,2.8,9.1,5.7
209,Jrue Holiday,PG,23,NOP,34,34,33.6,6.0,13.4,0.447,0.9,2.3,0.39,5.1,11.1,0.459,0.48,1.5,1.9,0.81,0.8,3.4,4.2,7.9,1.6,0.4,3.1,2.7,14.3,14.8
210,Ryan Hollins,PF,29,LAC,61,0,7.9,0.9,1.2,0.736,0.0,0.0,,0.9,1.2,0.736,0.736,0.6,0.9,0.625,0.5,1.0,1.5,0.1,0.1,0.5,0.5,1.4,2.3,3.0
212,Al Horford,C,27,ATL,29,29,33.0,8.2,14.5,0.567,0.1,0.4,0.364,8.1,14.1,0.572,0.571,2.0,2.9,0.682,2.3,6.1,8.4,2.6,0.9,1.5,2.2,1.9,18.6,15.2
213,Dwight Howard,C,28,HOU,71,71,33.7,6.7,11.3,0.591,0.0,0.1,0.286,6.6,11.2,0.594,0.593,4.9,9.0,0.547,3.3,8.9,12.2,1.8,0.8,1.8,3.2,3.4,18.3,15.8
214,Robbie Hummel,SF,24,MIN,53,5,12.4,1.3,3.3,0.379,0.6,1.7,0.36,0.7,1.7,0.398,0.469,0.3,0.3,0.938,0.7,1.8,2.5,0.4,0.3,0.0,0.2,1.1,3.4,4.4
215,Kris Humphries,PF,28,BOS,69,30,19.9,3.3,6.7,0.501,0.0,0.0,0.0,3.3,6.7,0.503,0.501,1.7,2.1,0.813,1.8,4.1,5.9,1.0,0.4,0.9,0.9,2.0,8.4,8.0
216,Serge Ibaka,PF,24,OKC,81,81,32.9,6.5,12.1,0.536,0.3,0.7,0.383,6.2,11.3,0.546,0.548,1.9,2.5,0.784,2.8,6.0,8.8,1.0,0.5,2.7,1.5,2.9,15.1,14.3
217,Andre Iguodala,SF,30,GSW,63,63,32.4,3.5,7.3,0.48,1.0,2.8,0.354,2.5,4.5,0.558,0.548,1.4,2.1,0.652,0.8,3.8,4.7,4.2,1.5,0.3,1.6,1.6,9.3,7.8
218,Ersan Ilyasova,PF,26,MIL,55,47,26.9,4.3,10.5,0.409,0.7,2.4,0.282,3.6,8.1,0.446,0.441,1.9,2.4,0.823,1.9,4.3,6.2,1.3,0.8,0.1,1.1,2.5,11.2,11.5
219,Kyrie Irving,PG,21,CLE,71,71,35.2,7.5,17.4,0.43,1.7,4.8,0.358,5.8,12.6,0.458,0.48,4.1,4.8,0.861,0.7,2.9,3.6,6.1,1.5,0.3,2.7,2.3,20.8,21.7
221,Jarrett Jack,PG,30,CLE,80,31,28.2,3.6,8.7,0.41,0.8,2.3,0.341,2.8,6.4,0.435,0.455,1.6,1.9,0.839,0.3,2.5,2.8,4.1,0.7,0.3,1.7,1.7,9.5,12.0
222,Reggie Jackson,PG,23,OKC,80,36,28.5,5.0,11.5,0.44,1.0,3.1,0.339,4.0,8.4,0.477,0.485,2.0,2.2,0.893,0.5,3.4,3.9,4.1,1.1,0.1,2.1,1.8,13.1,14.5
224,Bernard James,C,28,DAL,30,0,4.9,0.4,0.8,0.478,0.0,0.0,0.0,0.4,0.7,0.5,0.478,0.2,0.4,0.545,0.5,0.9,1.4,0.1,0.1,0.3,0.3,0.8,0.9,2.8
226,LeBron James,PF,29,MIA,77,77,37.7,10.0,17.6,0.567,1.5,4.0,0.379,8.5,13.6,0.622,0.61,5.7,7.6,0.75,1.1,5.9,6.9,6.3,1.6,0.3,3.5,1.6,27.1,25.3
230,Al Jefferson,C,29,CHA,73,73,35.0,9.6,18.8,0.509,0.0,0.2,0.2,9.5,18.6,0.512,0.51,2.6,3.8,0.69,2.1,8.7,10.8,2.1,0.9,1.1,1.7,2.4,21.8,16.6
231,Richard Jefferson,SF,33,UTA,82,78,27.0,3.6,8.0,0.45,1.5,3.7,0.409,2.1,4.3,0.484,0.544,1.5,2.0,0.741,0.2,2.5,2.7,1.6,0.7,0.2,1.1,2.0,10.1,5.8
232,John Jenkins,SG,22,ATL,13,0,12.2,1.2,3.2,0.381,0.3,1.4,0.222,0.9,1.8,0.5,0.429,0.3,0.3,1.0,0.2,1.5,1.7,0.8,0.1,0.1,0.8,0.8,3.1,5.6
233,Brandon Jennings,PG,24,DET,80,79,34.1,5.3,14.2,0.373,1.9,5.7,0.337,3.4,8.5,0.397,0.441,3.0,4.0,0.751,0.7,2.3,3.1,7.6,1.3,0.1,2.7,2.0,15.5,15.4
234,Jonas Jerebko,PF,26,DET,64,0,11.6,1.5,3.3,0.471,0.5,1.2,0.419,1.0,2.1,0.5,0.546,0.7,0.9,0.729,0.8,1.9,2.7,0.6,0.3,0.1,0.7,1.3,4.2,6.0
235,Amir Johnson,PF,26,TOR,77,72,28.8,4.5,7.9,0.562,0.3,0.9,0.303,4.2,7.1,0.593,0.578,1.2,1.9,0.636,2.2,4.3,6.6,1.5,0.7,1.1,1.6,3.5,10.4,9.3
236,Chris Johnson,SF,23,BOS,40,0,19.7,2.1,5.4,0.397,1.1,3.2,0.339,1.1,2.2,0.483,0.498,0.9,1.1,0.86,0.8,1.7,2.4,0.8,0.7,0.1,0.6,1.6,6.3,5.7
237,James Johnson,SF,26,MEM,52,4,18.4,2.8,5.9,0.464,0.4,1.7,0.253,2.3,4.3,0.548,0.5,1.5,1.7,0.844,1.2,2.0,3.2,2.1,0.8,1.1,1.3,2.0,7.4,7.9
238,Joe Johnson,SG,32,BRK,79,79,32.6,5.8,12.9,0.454,2.1,5.1,0.401,3.8,7.8,0.489,0.533,2.0,2.5,0.815,0.6,2.8,3.4,2.7,0.6,0.1,1.5,1.6,15.8,14.4
240,Wesley Johnson,SF,26,LAL,79,62,28.4,3.5,8.2,0.425,1.3,3.4,0.369,2.2,4.8,0.466,0.502,0.8,1.0,0.792,0.9,3.5,4.4,1.6,1.1,1.0,1.1,2.6,9.1,9.9
242,James Jones,SF,33,MIA,20,6,11.8,1.6,3.4,0.456,1.4,2.7,0.519,0.2,0.7,0.214,0.662,0.4,0.6,0.636,0.1,1.1,1.2,0.5,0.2,0.2,0.2,0.3,4.9,4.4
243,Perry Jones,PF,22,OKC,62,7,12.3,1.3,2.9,0.459,0.4,1.0,0.361,1.0,1.9,0.508,0.519,0.5,0.7,0.667,0.5,1.4,1.8,0.4,0.2,0.3,0.3,1.0,3.5,4.3
245,Terrence Jones,PF,22,HOU,76,71,27.3,5.1,9.4,0.542,0.4,1.3,0.307,4.7,8.0,0.581,0.564,1.6,2.6,0.605,2.1,4.8,6.9,1.1,0.7,1.3,0.9,1.8,12.1,11.7
246,DeAndre Jordan,C,25,LAC,82,82,35.0,4.2,6.3,0.676,0.0,0.0,,4.2,6.3,0.676,0.676,2.0,4.6,0.428,4.0,9.5,13.6,0.9,1.0,2.5,1.5,3.2,10.4,11.5
247,Cory Joseph,SG,22,SAS,68,19,13.8,1.9,3.9,0.475,0.2,0.6,0.316,1.7,3.3,0.502,0.498,1.2,1.4,0.823,0.5,1.1,1.6,1.7,0.5,0.2,0.6,1.2,5.0,6.8
248,Chris Kaman,C,31,LAL,39,13,18.9,4.5,8.9,0.509,0.0,0.1,0.0,4.5,8.8,0.513,0.509,1.3,1.7,0.765,1.4,4.5,5.9,1.5,0.3,1.0,1.9,2.4,10.4,8.6
249,Enes Kanter,C,21,UTA,80,37,26.7,5.2,10.7,0.491,0.0,0.0,0.0,5.2,10.7,0.492,0.491,1.9,2.6,0.73,2.8,4.7,7.5,0.9,0.4,0.5,1.8,2.9,12.3,15.5
250,Sergey Karasev,SF,20,CLE,22,1,7.1,0.5,1.6,0.343,0.2,0.9,0.211,0.4,0.7,0.5,0.4,0.4,0.5,0.9,0.0,0.7,0.7,0.3,0.1,0.0,0.5,1.0,1.7,4.6
251,Ryan Kelly,PF,22,LAL,59,25,22.2,2.7,6.3,0.423,0.8,2.4,0.338,1.8,3.9,0.476,0.488,1.9,2.3,0.815,0.7,3.0,3.7,1.6,0.5,0.8,0.8,2.5,8.0,6.4
252,Michael Kidd-Gilchrist,SF,20,CHA,62,62,24.2,2.7,5.7,0.473,0.0,0.1,0.111,2.7,5.5,0.483,0.475,1.8,3.0,0.614,1.8,3.5,5.2,0.8,0.7,0.6,1.0,2.3,7.2,10.9
253,Andrei Kirilenko,PF,32,BRK,45,4,19.0,1.8,3.6,0.513,0.0,0.1,0.2,1.8,3.4,0.523,0.516,1.4,2.6,0.513,1.2,2.0,3.2,1.6,0.9,0.4,1.2,1.4,5.0,0.4
254,Brandon Knight,PG,22,MIL,72,69,33.3,6.4,15.2,0.422,1.5,4.7,0.325,4.9,10.5,0.466,0.473,3.6,4.5,0.802,0.6,2.9,3.5,4.9,1.0,0.2,2.6,2.0,17.9,17.0
255,Kyle Korver,SG,32,ATL,71,71,33.9,4.1,8.6,0.475,2.6,5.5,0.472,1.5,3.1,0.479,0.626,1.2,1.3,0.926,0.3,3.7,4.0,2.9,1.0,0.3,1.4,2.1,12.0,12.1
256,Kosta Koufos,C,24,MEM,80,22,16.9,2.8,5.7,0.495,0.0,0.0,,2.8,5.7,0.495,0.495,0.8,1.2,0.645,2.0,3.2,5.2,0.5,0.4,0.9,0.8,2.3,6.4,5.2
258,Ognjen Kuzmic,C,23,GSW,21,0,4.4,0.2,0.6,0.385,0.0,0.0,,0.2,0.6,0.385,0.385,0.2,0.5,0.455,0.5,0.5,1.0,0.1,0.1,0.2,0.5,0.8,0.7,1.3
260,Jeremy Lamb,SG,21,OKC,78,0,19.7,3.4,7.8,0.432,1.1,3.2,0.356,2.2,4.6,0.483,0.504,0.7,0.8,0.797,0.3,2.1,2.4,1.5,0.7,0.3,0.8,1.8,8.5,6.3
261,Carl Landry,PF,30,SAC,18,1,12.9,1.7,3.3,0.517,0.0,0.0,,1.7,3.3,0.517,0.517,0.8,0.9,0.824,0.8,2.3,3.2,0.3,0.2,0.1,0.5,1.9,4.2,7.2
262,Shane Larkin,PG,21,DAL,48,0,10.2,1.1,2.9,0.38,0.3,0.8,0.316,0.8,2.1,0.404,0.423,0.3,0.5,0.64,0.2,0.6,0.9,1.5,0.5,0.0,0.8,1.0,2.8,6.2
263,Ty Lawson,PG,26,DEN,62,61,35.8,5.6,13.0,0.431,1.2,3.3,0.356,4.4,9.7,0.455,0.475,5.2,6.5,0.798,0.6,2.8,3.5,8.8,1.6,0.2,3.2,1.8,17.6,15.2
264,Ricky Ledo,SG,21,DAL,11,0,3.0,0.5,1.5,0.353,0.3,0.7,0.375,0.3,0.8,0.333,0.441,0.4,0.4,1.0,0.0,0.2,0.2,0.2,0.1,0.0,0.2,0.2,1.7,5.3
265,Courtney Lee,SG,28,TOT,79,47,25.0,3.7,7.8,0.48,0.9,2.5,0.371,2.8,5.3,0.531,0.539,1.3,1.4,0.884,0.4,2.0,2.4,1.5,0.8,0.4,0.9,1.6,9.6,10.1
266,David Lee,PF,30,GSW,69,67,33.2,7.4,14.2,0.523,0.0,0.0,0.0,7.4,14.2,0.523,0.523,3.3,4.3,0.78,2.6,6.7,9.3,2.1,0.7,0.4,2.2,3.0,18.2,7.9
267,Alex Len,C,20,PHO,42,3,8.6,0.8,1.9,0.423,0.0,0.0,,0.8,1.9,0.423,0.423,0.5,0.7,0.645,0.9,1.4,2.4,0.1,0.1,0.4,0.6,1.6,2.0,6.3
268,Kawhi Leonard,SF,22,SAS,66,65,29.1,5.1,9.8,0.522,1.0,2.8,0.379,4.1,7.0,0.579,0.576,1.5,1.9,0.802,1.2,5.1,6.2,2.0,1.7,0.8,1.2,1.9,12.8,16.5
269,Meyers Leonard,C,21,POR,40,0,8.9,1.0,2.3,0.451,0.0,0.2,0.0,1.0,2.1,0.482,0.451,0.4,0.5,0.762,0.7,2.1,2.8,0.5,0.2,0.1,0.4,1.9,2.5,5.9
270,Jon Leuer,PF,24,MEM,49,0,13.1,2.5,5.0,0.492,0.5,1.0,0.469,2.0,4.0,0.497,0.539,0.8,1.0,0.787,0.8,2.5,3.2,0.4,0.4,0.3,0.6,1.3,6.2,4.5
273,Damian Lillard,PG,23,POR,82,82,35.8,6.7,15.9,0.424,2.7,6.8,0.394,4.1,9.1,0.447,0.508,4.5,5.2,0.871,0.4,3.1,3.5,5.6,0.8,0.3,2.4,2.4,20.7,21.0
274,Jeremy Lin,PG,25,HOU,71,33,28.9,4.2,9.3,0.446,1.2,3.2,0.358,3.0,6.1,0.492,0.508,3.1,3.7,0.823,0.5,2.2,2.6,4.1,1.0,0.4,2.5,2.3,12.5,11.2
275,Shaun Livingston,PG,28,BRK,76,54,26.0,3.1,6.4,0.483,0.0,0.1,0.167,3.1,6.3,0.486,0.484,2.1,2.5,0.827,0.9,2.4,3.2,3.2,1.2,0.4,1.4,2.3,8.3,5.9
276,Brook Lopez,C,25,BRK,17,17,31.4,7.6,13.5,0.563,0.0,0.1,0.0,7.6,13.4,0.566,0.563,5.5,6.8,0.817,2.3,3.7,6.0,0.9,0.5,1.8,1.6,3.1,20.7,17.2
