Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P.1,2P,2PA,2P.1,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,pre_pts
139,Anthony Goldwire,PG,31,TOT,15,0,5.7,0.6,1.7,0.36,0.2,0.6,0.333,0.4,1.1,0.375,0.42,0.3,0.5,0.571,0.0,0.4,0.4,0.3,0.2,0.0,0.4,0.4,1.7,1.5
140,Drew Gooden,SF-PF,21,TOT,70,47,26.8,5.1,11.1,0.457,0.2,0.7,0.292,4.9,10.4,0.468,0.466,2.2,3.0,0.712,2.3,4.2,6.5,1.2,0.8,0.5,2.1,2.5,12.5,11.6
141,Brian Grant,C,30,MIA,82,82,32.2,4.2,8.2,0.509,0.0,0.0,,4.2,8.2,0.509,0.509,1.9,2.5,0.771,2.9,7.3,10.2,1.3,0.8,0.6,1.6,3.7,10.3,8.7
142,Horace Grant,PF,37,ORL,5,1,17.0,2.6,5.0,0.52,0.0,0.0,,2.6,5.0,0.52,0.52,0.0,0.0,,0.4,1.2,1.6,1.4,0.6,0.0,0.2,1.0,5.2,4.1
143,Adrian Griffin,SG,28,DAL,74,48,18.6,2.0,4.6,0.433,0.1,0.3,0.25,1.9,4.2,0.447,0.442,0.4,0.4,0.844,1.2,2.4,3.6,1.4,1.0,0.1,0.6,2.1,4.4,0.6
145,Tom Gugliotta,PF,33,PHO,27,11,16.6,2.2,4.9,0.455,0.0,0.0,0.0,2.2,4.9,0.458,0.455,0.3,0.3,1.0,0.9,2.8,3.7,1.1,0.5,0.2,1.1,1.3,4.8,2.9
147,Marcus Haislip,PF,22,MIL,39,8,11.3,1.7,3.9,0.431,0.1,0.3,0.25,1.6,3.6,0.447,0.441,0.7,1.0,0.684,0.5,0.8,1.4,0.2,0.2,0.5,0.5,1.4,4.1,3.0
148,Darvin Ham,SG,29,ATL,75,1,12.3,0.9,2.1,0.447,0.0,0.0,0.0,0.9,2.1,0.455,0.447,0.5,1.1,0.481,1.0,1.1,2.0,0.5,0.2,0.3,0.9,1.7,2.4,1.8
149,Richard Hamilton,SG,24,DET,82,82,32.2,7.0,15.7,0.443,0.4,1.5,0.269,6.6,14.2,0.461,0.456,5.4,6.4,0.833,1.1,2.8,3.9,2.5,0.8,0.2,2.4,3.0,19.7,17.6
150,Zendon Hamilton,C,27,TOR,3,0,4.0,0.7,1.7,0.4,0.0,0.0,,0.7,1.7,0.4,0.4,0.7,0.7,1.0,0.3,1.0,1.3,0.0,0.3,0.0,0.3,0.7,2.0,3.7
151,Anfernee Hardaway,SG,31,PHO,58,51,30.6,4.4,9.9,0.447,0.4,1.3,0.356,4.0,8.6,0.46,0.469,1.3,1.7,0.794,1.1,3.3,4.4,4.1,1.1,0.4,2.5,2.6,10.6,9.2
153,Matt Harpring,SF,26,UTA,78,69,32.8,6.7,13.1,0.511,0.8,2.1,0.413,5.8,11.0,0.529,0.543,3.4,4.2,0.792,2.4,4.2,6.6,1.7,0.9,0.2,2.1,2.8,17.6,16.2
155,Al Harrington,SF,22,IND,82,37,30.1,4.7,10.9,0.434,0.2,0.6,0.283,4.6,10.4,0.442,0.441,2.6,3.3,0.77,1.9,4.3,6.2,1.5,0.9,0.4,2.0,3.4,12.2,13.3
157,Othella Harrington,PF,29,NYK,74,64,25.0,3.0,6.0,0.508,0.0,0.0,,3.0,6.0,0.508,0.508,1.7,2.0,0.82,2.2,4.2,6.4,0.8,0.2,0.3,1.2,3.1,7.7,4.6
158,Lucious Harris,SG,32,NJN,77,25,25.6,3.9,9.4,0.413,0.6,1.8,0.346,3.3,7.6,0.429,0.446,2.0,2.5,0.804,0.8,2.2,3.0,2.0,0.7,0.1,0.9,1.2,10.3,6.9
160,Donnell Harvey,SF,22,DEN,77,27,20.9,3.2,7.2,0.446,0.0,0.1,0.143,3.2,7.1,0.45,0.447,1.5,2.3,0.67,1.6,3.7,5.3,1.3,0.6,0.4,1.6,2.6,7.9,4.0
161,Trenton Hassell,SG,23,CHI,82,53,24.4,1.8,4.8,0.367,0.2,0.5,0.325,1.6,4.3,0.372,0.384,0.5,0.7,0.745,0.5,2.7,3.1,1.8,0.5,0.7,1.0,2.4,4.2,5.0
164,Brendan Haywood,C,23,WAS,81,69,23.8,2.1,4.2,0.51,0.0,0.0,,2.1,4.2,0.51,0.51,1.9,3.0,0.633,2.4,2.6,5.0,0.4,0.4,1.5,0.8,2.8,6.2,7.0
165,Alan Henderson,C,30,ATL,82,3,18.2,1.9,4.0,0.468,0.0,0.0,0.0,1.9,4.0,0.471,0.468,1.1,1.7,0.638,1.9,3.0,4.9,0.5,0.4,0.4,0.7,2.0,4.8,4.0
166,Nene Hilario,C,20,DEN,80,53,28.2,4.0,7.7,0.519,0.0,0.0,0.0,4.0,7.7,0.521,0.519,2.5,4.3,0.578,2.6,3.5,6.1,1.9,1.6,0.8,2.3,3.7,10.5,11.8
168,Tyrone Hill,PF,34,TOT,56,43,24.1,2.3,5.5,0.422,0.0,0.0,,2.3,5.5,0.422,0.422,1.0,1.4,0.675,2.3,4.7,7.0,0.7,0.8,0.5,1.2,3.1,5.6,1.8
169,Fred Hoiberg,SG,30,CHI,63,0,12.4,0.8,2.0,0.389,0.1,0.3,0.238,0.7,1.7,0.419,0.409,0.7,0.8,0.82,0.2,2.0,2.2,1.1,0.6,0.1,0.4,0.9,2.3,6.7
170,Robert Horry,PF,32,LAL,80,26,29.3,2.3,6.0,0.387,0.6,2.2,0.288,1.7,3.7,0.445,0.44,1.3,1.7,0.769,2.3,4.2,6.4,2.9,1.2,0.8,1.4,3.1,6.5,4.8
171,Eddie House,SG,24,MIA,55,7,18.6,3.1,8.1,0.387,0.7,2.2,0.3,2.5,5.9,0.42,0.428,0.6,0.7,0.861,0.3,1.5,1.8,1.6,0.8,0.0,0.8,1.3,7.5,6.8
172,Allan Houston,SG,31,NYK,82,82,37.9,8.0,17.9,0.445,2.2,5.5,0.396,5.8,12.4,0.467,0.506,4.4,4.8,0.919,0.3,2.5,2.8,2.7,0.7,0.1,2.2,2.3,22.5,18.5
173,Juwan Howard,PF,29,DEN,77,77,35.5,7.4,16.4,0.45,0.0,0.1,0.5,7.3,16.3,0.449,0.45,3.7,4.6,0.803,2.4,5.2,7.6,3.0,1.0,0.4,2.5,3.1,18.4,17.0
174,Troy Hudson,PG,26,MIN,79,74,32.9,5.2,12.1,0.428,1.2,3.4,0.365,3.9,8.7,0.452,0.479,2.6,2.9,0.9,0.5,1.8,2.3,5.7,0.8,0.1,2.3,2.0,14.2,7.5
176,Larry Hughes,PG,24,WAS,67,56,31.9,5.2,11.1,0.467,0.4,1.2,0.367,4.7,9.9,0.479,0.487,2.0,2.8,0.731,1.0,3.6,4.6,3.1,1.3,0.4,2.0,2.2,12.8,18.8
177,Ryan Humphrey,PF,23,TOT,48,1,9.3,0.7,2.5,0.292,0.0,0.0,,0.7,2.5,0.292,0.292,0.5,0.8,0.59,0.7,1.4,2.1,0.2,0.2,0.4,0.5,1.6,1.9,1.0
178,Lindsey Hunter,PG,32,TOR,29,0,23.2,3.7,10.4,0.351,1.2,3.7,0.318,2.5,6.7,0.369,0.407,1.2,1.6,0.723,0.5,1.5,2.0,2.4,1.2,0.2,2.0,1.7,9.7,3.5
179,Steven Hunter,C,21,ORL,33,5,13.5,1.7,3.1,0.544,0.0,0.0,,1.7,3.1,0.544,0.544,0.5,1.3,0.409,1.2,1.7,2.8,0.2,0.3,1.1,0.5,1.7,3.9,3.2
180,Zydrunas Ilgauskas,C,27,CLE,81,81,30.0,6.1,13.9,0.441,0.0,0.1,0.0,6.1,13.8,0.443,0.441,4.9,6.3,0.781,3.0,4.6,7.5,1.6,0.7,1.9,2.6,3.4,17.2,15.3
181,Allen Iverson,SG,27,PHI,82,82,42.5,9.8,23.7,0.414,1.0,3.7,0.277,8.8,20.0,0.44,0.436,7.0,9.0,0.774,0.8,3.4,4.2,5.5,2.7,0.2,3.5,1.8,27.6,26.4
182,Bobby Jackson,PG,29,SAC,59,26,28.4,5.8,12.4,0.464,1.5,4.0,0.379,4.3,8.4,0.505,0.525,2.1,2.5,0.846,1.0,2.7,3.7,3.1,1.2,0.1,1.8,2.1,15.2,13.8
184,Jim Jackson,SF,32,SAC,63,0,20.8,3.2,7.3,0.442,0.5,1.1,0.451,2.7,6.2,0.44,0.476,0.7,0.9,0.855,1.3,2.8,4.2,1.9,0.5,0.1,1.3,2.1,7.7,12.9
185,Marc Jackson,C,28,MIN,77,0,13.5,2.0,4.5,0.438,0.0,0.0,1.0,2.0,4.5,0.437,0.44,1.5,1.9,0.765,1.1,1.8,2.9,0.5,0.3,0.4,0.8,1.8,5.5,9.4
186,Mark Jackson,PG,37,UTA,82,0,17.9,1.8,4.5,0.398,0.3,1.2,0.284,1.5,3.3,0.438,0.435,0.7,1.0,0.763,0.4,1.7,2.1,4.6,0.6,0.0,1.9,1.1,4.7,2.5
187,Stephen Jackson,SG,24,SAS,80,58,28.2,4.5,10.2,0.435,1.2,3.7,0.32,3.3,6.5,0.501,0.493,1.7,2.3,0.76,0.8,2.8,3.6,2.3,1.6,0.4,2.2,2.5,11.8,18.1
188,Casey Jacobsen,SF,21,PHO,72,0,15.9,1.7,4.5,0.373,0.7,2.3,0.315,1.0,2.3,0.432,0.453,1.0,1.5,0.686,0.4,0.8,1.2,1.0,0.5,0.1,0.8,1.3,5.1,6.0
189,Jerome James,C,27,SEA,51,16,15.0,2.2,4.5,0.478,0.0,0.0,,2.2,4.5,0.478,0.478,1.1,1.8,0.587,1.5,2.7,4.2,0.5,0.2,1.6,1.5,3.3,5.4,5.0
190,Mike James,PG,27,MIA,78,8,22.1,2.8,7.5,0.373,0.9,2.9,0.294,1.9,4.6,0.423,0.43,1.3,1.8,0.732,0.3,1.6,1.9,3.2,0.8,0.1,1.4,2.3,7.8,9.3
191,Antawn Jamison,SF,26,GSW,82,82,39.3,8.4,17.9,0.47,0.8,2.5,0.311,7.6,15.4,0.496,0.492,4.6,5.8,0.789,2.4,4.7,7.0,1.9,0.9,0.5,2.2,2.4,22.2,14.8
192,Marko Jaric,SF,24,LAC,66,12,20.9,2.7,6.8,0.401,0.8,2.5,0.319,1.9,4.2,0.45,0.461,1.2,1.6,0.752,0.5,1.9,2.4,2.9,1.5,0.2,1.6,1.9,7.4,8.5
193,Chris Jefferies,SF,22,TOR,51,10,13.1,1.5,3.8,0.387,0.4,1.1,0.333,1.1,2.7,0.407,0.433,0.6,0.8,0.674,0.3,0.8,1.2,0.4,0.4,0.3,0.9,1.1,3.9,4.0
194,Richard Jefferson,SF,22,NJN,80,80,36.0,5.7,11.4,0.501,0.1,0.3,0.25,5.6,11.1,0.507,0.504,4.1,5.5,0.743,1.9,4.6,6.4,2.5,1.0,0.6,2.0,2.7,15.5,18.5
195,Jared Jeffries,SF,21,WAS,20,1,14.6,1.5,3.2,0.476,0.2,0.3,0.5,1.4,2.9,0.474,0.5,0.8,1.5,0.552,1.3,1.6,2.9,0.8,0.4,0.3,1.1,1.4,4.0,5.7
196,Anthony Johnson,PG,28,NJN,66,2,12.8,1.6,3.5,0.446,0.2,0.5,0.371,1.4,3.0,0.459,0.474,0.8,1.1,0.689,0.2,1.0,1.2,1.3,0.6,0.1,0.6,1.4,4.1,6.2
197,Avery Johnson,PG,37,DAL,48,0,9.0,1.3,3.1,0.42,0.0,0.0,0.0,1.3,3.1,0.426,0.42,0.6,0.8,0.769,0.2,0.4,0.6,1.3,0.3,0.0,0.6,0.5,3.3,4.6
198,Ervin Johnson,C,35,MIL,69,17,17.0,0.9,2.0,0.452,0.0,0.0,,0.9,2.0,0.452,0.452,0.4,0.6,0.682,1.7,2.6,4.3,0.3,0.5,0.9,0.5,2.6,2.2,1.9
199,Joe Johnson,SG,21,PHO,82,34,27.5,3.9,9.7,0.397,0.9,2.5,0.366,2.9,7.2,0.408,0.444,1.2,1.5,0.774,0.7,2.5,3.2,2.6,0.8,0.2,1.3,1.7,9.8,16.7
201,Damon Jones,PG,26,SAC,49,1,14.5,1.6,4.3,0.381,0.9,2.5,0.364,0.7,1.8,0.404,0.486,0.4,0.6,0.741,0.2,1.2,1.4,1.6,0.4,0.1,0.5,0.9,4.6,7.0
202,Eddie Jones,SG,31,MIA,47,47,38.1,6.2,14.6,0.423,2.1,5.1,0.407,4.1,9.5,0.432,0.494,4.0,4.9,0.822,0.7,4.1,4.8,3.7,1.4,0.7,1.8,2.9,18.5,17.3
203,Fred Jones,SG,23,IND,19,1,6.1,0.5,1.3,0.375,0.1,0.4,0.286,0.4,0.9,0.412,0.417,0.2,0.2,0.75,0.2,0.3,0.5,0.3,0.3,0.1,0.3,0.7,1.2,4.9
204,Jumaine Jones,SF,23,CLE,80,12,27.6,3.9,8.9,0.434,1.4,3.9,0.354,2.5,5.0,0.497,0.512,0.7,1.0,0.687,1.3,3.7,5.1,1.4,0.8,0.3,1.3,2.2,9.8,2.2
205,Popeye Jones,PF,32,DAL,26,0,8.5,0.9,2.4,0.387,0.0,0.0,,0.9,2.4,0.387,0.387,0.2,0.4,0.455,1.1,1.2,2.3,0.3,0.2,0.0,0.6,1.2,2.0,0.0
209,Jason Kidd,PG,29,NJN,80,80,37.4,6.4,15.6,0.414,1.6,4.6,0.341,4.9,10.9,0.445,0.465,4.2,5.0,0.841,1.4,4.9,6.3,8.9,2.2,0.3,3.7,1.6,18.7,15.5
210,Andrei Kirilenko,SF,21,UTA,80,11,27.7,3.9,8.0,0.491,0.5,1.4,0.325,3.5,6.6,0.527,0.519,3.7,4.6,0.8,1.8,3.4,5.3,1.7,1.5,2.2,1.7,2.3,12.0,16.5
211,Kerry Kittles,SG,28,NJN,65,57,30.0,5.1,10.9,0.467,1.2,3.4,0.356,3.9,7.6,0.516,0.522,1.6,2.1,0.785,0.8,3.1,3.9,2.6,1.6,0.5,0.8,1.7,13.0,13.1
212,Brevin Knight,PG,27,MEM,55,4,16.9,1.8,4.1,0.425,0.0,0.1,0.25,1.7,4.0,0.432,0.43,0.4,0.7,0.541,0.3,1.2,1.5,4.2,1.3,0.0,1.7,2.2,3.9,4.7
214,Toni Kukoc,PF,34,MIL,63,0,27.0,4.0,9.2,0.432,1.5,4.2,0.361,2.4,5.0,0.49,0.514,2.2,3.1,0.706,1.1,3.2,4.2,3.7,1.3,0.5,1.9,2.1,11.6,8.4
215,Christian Laettner,PF,33,WAS,76,66,29.1,3.4,6.8,0.494,0.0,0.2,0.125,3.3,6.6,0.506,0.496,1.6,1.9,0.833,1.5,5.1,6.6,3.1,1.1,0.5,1.1,2.7,8.3,5.9
216,Raef LaFrentz,C,26,DAL,69,43,23.3,3.9,7.4,0.518,0.7,1.7,0.405,3.2,5.8,0.55,0.563,0.9,1.3,0.682,1.8,3.0,4.8,0.8,0.5,1.3,0.7,3.8,9.3,7.8
217,Sean Lampley,SF,23,MIA,35,0,13.9,1.6,3.7,0.434,0.0,0.1,0.0,1.6,3.6,0.448,0.434,1.6,2.3,0.695,0.7,1.6,2.4,0.9,0.2,0.1,0.7,1.2,4.8,3.4
218,Dan Langhi,SF,25,PHO,60,0,9.0,1.4,3.4,0.401,0.2,0.5,0.29,1.2,2.9,0.421,0.423,0.2,0.3,0.6,0.3,1.1,1.5,0.4,0.3,0.1,0.3,1.0,3.1,2.2
219,Voshon Lenard,SG,29,TOR,63,24,30.6,5.2,12.8,0.402,1.5,4.0,0.365,3.7,8.8,0.418,0.459,2.5,3.1,0.804,0.8,2.6,3.4,2.3,0.9,0.3,1.6,2.5,14.3,14.2
220,Rashard Lewis,SF,23,SEA,77,77,39.5,6.7,14.9,0.452,1.0,2.8,0.346,5.8,12.1,0.476,0.484,3.7,4.5,0.82,2.0,4.6,6.5,1.7,1.3,0.5,1.9,2.7,18.1,17.8
221,Randy Livingston,PG,27,NOH,2,0,6.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,2.0
224,Tyronn Lue,PG,25,WAS,75,24,26.5,3.3,7.6,0.433,0.8,2.3,0.341,2.5,5.3,0.474,0.485,1.2,1.4,0.875,0.3,1.7,2.0,3.5,0.6,0.0,1.0,2.0,8.6,10.5
225,George Lynch,SG,32,NOH,81,32,18.5,1.8,4.4,0.409,0.3,1.0,0.354,1.5,3.5,0.425,0.448,0.5,0.9,0.554,1.7,2.6,4.4,1.3,0.8,0.2,0.6,1.7,4.5,4.8
228,Mark Madsen,PF,27,LAL,54,22,14.5,1.3,3.0,0.423,0.0,0.0,,1.3,3.0,0.423,0.423,0.7,1.1,0.59,1.6,1.4,2.9,0.7,0.3,0.4,0.5,2.1,3.2,3.6
229,Corey Maggette,SG,23,LAC,64,57,31.3,5.4,12.1,0.444,1.0,2.8,0.35,4.4,9.3,0.471,0.484,5.1,6.3,0.802,1.2,3.8,5.0,1.9,0.9,0.3,2.3,3.0,16.8,20.7
230,Jamaal Magloire,C,24,NOH,82,82,29.8,3.7,7.7,0.48,0.0,0.0,0.0,3.7,7.7,0.483,0.48,2.8,3.9,0.717,3.2,5.7,8.8,1.1,0.6,1.4,1.9,3.4,10.3,13.6
231,Karl Malone*,PF,39,UTA,81,81,36.2,7.3,15.9,0.462,0.0,0.2,0.214,7.3,15.7,0.464,0.463,5.9,7.7,0.763,1.4,6.4,7.8,4.7,1.7,0.4,2.6,2.5,20.6,13.2
234,Stephon Marbury,PG,25,PHO,81,81,40.0,8.3,18.9,0.439,1.1,3.7,0.301,7.2,15.2,0.472,0.468,4.6,5.8,0.803,0.7,2.6,3.2,8.1,1.3,0.2,3.2,2.5,22.3,20.2
235,Shawn Marion,SF,24,PHO,81,81,41.6,8.2,18.1,0.452,1.7,4.5,0.387,6.4,13.6,0.473,0.5,3.1,3.6,0.851,2.5,7.1,9.5,2.4,2.3,1.2,1.9,2.6,21.2,19.0
238,Donyell Marshall,PF,29,CHI,78,53,30.5,5.4,11.8,0.459,0.4,1.1,0.379,5.0,10.7,0.467,0.477,2.1,2.8,0.756,3.0,6.0,9.0,1.8,1.2,1.1,1.7,3.0,13.4,14.7
239,Kenyon Martin,PF,25,NJN,77,77,34.1,6.6,14.1,0.47,0.1,0.6,0.209,6.5,13.5,0.481,0.475,3.3,5.1,0.653,2.1,6.2,8.3,2.4,1.3,0.9,2.5,3.8,16.7,16.7
240,Jamal Mashburn,SF,30,NOH,82,81,40.5,8.2,19.3,0.422,1.5,3.7,0.389,6.7,15.6,0.43,0.46,3.8,4.5,0.848,0.8,5.3,6.1,5.6,1.0,0.2,2.8,2.4,21.6,20.8
242,Desmond Mason,SF,25,TOT,80,40,34.5,5.7,12.7,0.449,0.3,0.9,0.292,5.5,11.8,0.461,0.46,2.7,3.5,0.749,1.9,4.6,6.5,2.0,0.8,0.4,1.4,2.6,14.3,14.4
243,Roger Mason,SF,22,CHI,17,0,6.6,0.6,1.8,0.355,0.4,1.1,0.333,0.3,0.8,0.385,0.452,0.1,0.1,1.0,0.1,0.6,0.7,0.7,0.2,0.0,0.3,1.2,1.8,3.7
244,Tony Massenburg,C,35,UTA,58,1,13.7,1.8,4.0,0.448,0.0,0.0,,1.8,4.0,0.448,0.448,1.1,1.4,0.774,1.0,1.7,2.7,0.3,0.3,0.3,0.9,2.5,4.7,4.3
245,Walter McCarty,SF,28,BOS,82,8,23.8,2.1,5.1,0.414,1.1,3.0,0.367,1.0,2.1,0.482,0.523,0.7,1.2,0.622,0.8,2.7,3.5,1.3,1.0,0.3,0.8,2.3,6.1,7.9
246,Amal McCaskill,C,29,ATL,11,0,6.4,0.4,1.5,0.235,0.0,0.0,,0.4,1.5,0.235,0.235,0.3,0.4,0.75,0.6,1.4,2.0,0.5,0.3,0.1,0.2,1.2,1.0,1.9
247,Jelani McCoy,C,25,TOR,67,25,20.4,2.9,5.9,0.491,0.0,0.0,,2.9,5.9,0.491,0.491,1.0,1.9,0.548,1.4,3.9,5.3,0.6,0.4,0.9,1.4,2.4,6.8,0.0
248,Tracy McGrady,SG,23,ORL,75,74,39.4,11.1,24.2,0.457,2.3,6.0,0.386,8.7,18.2,0.481,0.505,7.7,9.7,0.793,1.6,4.9,6.5,5.5,1.7,0.8,2.6,2.1,32.1,28.0
249,Jeff McInnis,PG,28,POR,75,1,17.5,2.5,5.6,0.444,0.1,0.5,0.171,2.4,5.2,0.469,0.452,0.7,0.9,0.746,0.3,1.0,1.3,2.3,0.3,0.0,1.0,1.6,5.8,11.8
250,Aaron McKie,SF,30,PHI,80,40,29.7,3.6,8.3,0.429,0.5,1.4,0.33,3.1,6.9,0.449,0.457,1.4,1.7,0.836,0.8,3.6,4.4,3.5,1.6,0.1,1.4,2.2,9.0,9.2
251,Stanislav Medvedenko,PF,23,LAL,58,10,10.7,1.9,4.4,0.434,0.0,0.0,0.0,1.9,4.4,0.438,0.434,0.5,0.7,0.721,1.1,1.3,2.4,0.3,0.2,0.1,0.6,2.0,4.4,8.3
252,Ron Mercer,SG,26,IND,72,3,23.2,3.4,8.3,0.409,0.0,0.2,0.188,3.3,8.1,0.415,0.411,0.9,1.1,0.802,0.4,1.7,2.1,1.6,0.7,0.2,0.8,1.7,7.7,5.0
253,Chris Mihm,C,23,CLE,52,0,15.6,2.2,5.5,0.404,0.0,0.1,0.0,2.2,5.5,0.408,0.404,1.5,2.0,0.724,1.8,2.7,4.4,0.5,0.3,0.7,0.9,2.4,5.9,6.3
254,Darius Miles,SF,21,CLE,67,62,30.0,3.9,9.6,0.41,0.0,0.2,0.0,3.9,9.4,0.419,0.41,1.4,2.3,0.594,1.7,3.7,5.4,2.6,1.0,1.0,2.7,2.4,9.2,10.9
255,Andre Miller,PG,26,LAC,80,80,36.4,4.7,11.6,0.406,0.3,1.4,0.213,4.4,10.3,0.432,0.419,3.9,4.9,0.795,1.1,2.9,4.0,6.7,1.2,0.1,2.6,2.5,13.6,14.8
256,Brad Miller,C,26,IND,73,72,31.1,4.5,9.1,0.493,0.1,0.2,0.313,4.4,8.9,0.498,0.497,4.0,4.9,0.818,2.5,5.7,8.3,2.6,0.9,0.6,1.6,2.8,13.1,14.1
257,Mike Miller,SF,22,TOT,65,52,33.6,5.7,13.2,0.434,1.7,4.6,0.363,4.1,8.6,0.472,0.498,2.4,2.9,0.839,0.7,4.5,5.2,2.6,0.6,0.3,1.9,2.7,15.6,11.1
258,Reggie Miller*,SG,37,IND,70,70,30.2,4.0,9.1,0.441,1.6,4.5,0.355,2.4,4.6,0.527,0.53,3.0,3.3,0.9,0.3,2.2,2.5,2.4,0.9,0.1,0.9,1.3,12.6,10.0
260,Yao Ming,C,22,HOU,82,72,29.0,4.9,9.8,0.498,0.0,0.0,0.5,4.9,9.8,0.498,0.499,3.7,4.5,0.811,2.4,5.8,8.2,1.7,0.4,1.8,2.1,2.8,13.5,17.5
261,Cuttino Mobley,SG,27,HOU,73,73,41.7,6.3,14.6,0.434,1.5,4.4,0.352,4.8,10.3,0.469,0.486,3.3,3.9,0.858,1.0,3.2,4.2,2.8,1.3,0.5,2.3,2.5,17.5,15.8
262,Nazr Mohammed,C,25,ATL,35,0,12.7,1.9,4.5,0.421,0.0,0.0,,1.9,4.5,0.421,0.421,0.7,1.2,0.634,1.3,2.3,3.7,0.2,0.5,0.6,0.7,2.3,4.6,7.4
263,Jerome Moiso,C,24,NOH,51,1,12.6,1.7,3.4,0.52,0.0,0.0,,1.7,3.4,0.52,0.52,0.5,0.8,0.659,1.2,2.3,3.5,0.4,0.4,0.9,0.9,1.7,4.0,2.9
264,Mikki Moore,C,27,TOT,8,0,5.4,0.6,1.6,0.385,0.0,0.0,,0.6,1.6,0.385,0.385,1.0,1.3,0.8,0.8,0.3,1.0,0.4,0.0,0.5,0.3,0.9,2.3,4.1
266,Troy Murphy,PF,22,GSW,79,79,31.8,4.3,9.5,0.451,0.0,0.2,0.214,4.2,9.3,0.456,0.453,3.1,3.7,0.841,2.9,7.3,10.2,1.3,0.8,0.4,1.4,3.1,11.7,10.0
267,Ronald Murray,SG,23,TOT,14,0,4.4,0.8,2.2,0.355,0.0,0.4,0.0,0.8,1.9,0.423,0.355,0.4,0.6,0.625,0.0,0.3,0.3,0.4,0.3,0.0,0.6,0.0,1.9,12.4
268,Tracy Murray,SF,31,LAL,31,0,6.2,0.7,2.3,0.324,0.3,1.2,0.211,0.5,1.1,0.455,0.38,0.2,0.3,0.778,0.2,0.6,0.7,0.4,0.2,0.1,0.5,0.7,2.0,1.1
269,Dikembe Mutombo*,C,36,NJN,24,16,21.4,2.0,5.5,0.374,0.0,0.0,,2.0,5.5,0.374,0.374,1.7,2.3,0.727,2.3,4.1,6.4,0.8,0.2,1.5,1.4,2.3,5.8,5.6
270,Mamadou N'Diaye,C,27,TOR,22,8,16.5,2.0,4.4,0.448,0.0,0.0,,2.0,4.4,0.448,0.448,1.5,2.1,0.723,1.3,2.4,3.7,0.3,0.4,1.5,1.0,2.6,5.5,3.5
271,Bostjan Nachbar,SF,22,HOU,14,1,5.5,0.8,2.2,0.355,0.1,0.7,0.2,0.6,1.5,0.429,0.387,0.4,0.7,0.5,0.2,0.6,0.8,0.2,0.1,0.1,0.4,0.9,2.1,3.1
272,Lee Nailon,SF,27,NYK,38,0,10.7,2.2,5.0,0.442,0.0,0.0,0.0,2.2,5.0,0.444,0.442,1.1,1.3,0.824,0.8,1.0,1.8,0.7,0.2,0.1,0.8,1.2,5.5,6.0
273,Eduardo Najera,SF,26,DAL,48,12,23.0,2.7,4.8,0.558,0.0,0.0,0.0,2.7,4.8,0.561,0.558,1.3,1.9,0.681,1.9,2.8,4.6,1.0,0.8,0.5,0.5,2.7,6.7,3.0
274,Steve Nash,PG,28,DAL,82,82,33.1,6.3,13.6,0.465,1.4,3.3,0.413,5.0,10.3,0.482,0.515,3.8,4.1,0.909,0.8,2.1,2.9,7.3,1.0,0.1,2.3,1.6,17.7,14.5
275,Rasho Nesterovic,C,26,MIN,77,77,30.4,5.2,9.9,0.525,0.0,0.0,0.0,5.2,9.9,0.526,0.525,0.8,1.2,0.642,1.9,4.6,6.5,1.5,0.5,1.5,1.3,3.3,11.2,8.7
276,Ira Newble,SF,28,ATL,73,45,26.5,3.2,6.4,0.495,0.4,1.2,0.381,2.7,5.2,0.52,0.529,1.0,1.2,0.778,1.2,2.5,3.7,1.4,0.7,0.4,0.9,2.4,7.7,4.0
277,Moochie Norris,PG,29,HOU,82,3,16.8,1.6,4.0,0.406,0.1,0.5,0.244,1.5,3.5,0.432,0.423,1.0,1.4,0.684,0.5,1.5,1.9,2.4,0.7,0.0,1.0,0.9,4.4,3.5
278,Dirk Nowitzki,PF,24,DAL,80,80,39.0,8.6,18.6,0.463,1.9,4.9,0.379,6.8,13.7,0.493,0.513,6.0,6.9,0.881,1.0,8.9,9.9,3.0,1.4,1.0,1.9,2.6,25.1,21.8
279,Jermaine O'Neal,PF,24,IND,77,76,37.2,7.9,16.4,0.484,0.1,0.3,0.333,7.8,16.1,0.487,0.487,4.8,6.6,0.731,2.6,7.7,10.3,2.0,0.9,2.3,2.3,3.6,20.8,20.1
280,Shaquille O'Neal,C,30,LAL,67,66,37.8,10.4,18.1,0.574,0.0,0.0,,10.4,18.1,0.574,0.574,6.7,10.8,0.622,3.9,7.2,11.1,3.1,0.6,2.4,2.9,3.4,27.5,21.5
281,Charles Oakley,C,39,WAS,42,1,12.2,0.5,1.3,0.418,0.0,0.0,,0.5,1.3,0.418,0.418,0.7,0.8,0.824,0.9,1.7,2.5,1.0,0.3,0.1,0.5,2.1,1.8,1.3
